class_cat,seq_name,class_id,qp,msr,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,ParkScene,0,22,64,63.1,71.0,56.2,77.7,99.5,3,2,1,0,2,126,8,12,76.0,0.156,1,7,0,432,440,566,442,318.0,130.0,248.0
ClassB,ParkScene,1,22,64,91.4,94.9,88.1,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.196,0,1,0,287,288,320,297,282.0,15.0,38.0
ClassB,ParkScene,13,22,64,9.2,51.7,5.0,8.1,87.7,4,0,1,3,7,565,3,8,6.5,0.294,0,3,0,47,50,615,57,31.0,29.0,584.0
ClassB,ParkScene,all,22,64,54.9,78.4,42.0,51.8,97.7,10,5,2,3,18,723,12,22,49.8,0.180,1,11,0,766,778,1501,796,631.0,174.0,870.0
ClassB,ParkScene,0,26,32,62.8,70.4,56.0,77.9,99.3,3,2,1,0,3,125,8,12,76.0,0.153,1,7,0,433,441,566,444,317.0,133.0,249.0
ClassB,ParkScene,1,26,32,91.6,95.0,88.4,90.3,97.0,3,3,0,0,9,31,1,2,87.2,0.199,0,1,0,288,289,320,298,283.0,15.0,37.0
ClassB,ParkScene,13,26,32,7.5,49.0,4.1,7.3,93.8,4,0,0,4,3,570,5,8,6.0,0.254,0,5,0,40,45,615,48,25.0,26.0,590.0
ClassB,ParkScene,all,26,32,54.6,78.2,41.6,51.6,98.1,10,5,1,4,15,726,14,22,49.7,0.176,1,13,0,761,775,1501,790,625.0,174.0,876.0
ClassB,ParkScene,0,26,64,63.2,71.1,56.2,77.6,99.5,3,2,1,0,2,127,6,10,76.1,0.154,1,5,0,433,439,566,441,318.0,129.0,248.0
ClassB,ParkScene,1,26,64,91.6,95.3,88.1,90.3,97.6,3,3,0,0,7,31,1,2,87.8,0.199,0,1,0,288,289,320,296,282.0,14.0,38.0
ClassB,ParkScene,13,26,64,4.6,34.1,2.4,6.2,92.7,4,0,0,4,3,577,9,10,4.2,0.281,0,9,0,29,38,615,41,15.0,29.0,600.0
ClassB,ParkScene,all,26,64,54.0,78.1,41.0,51.0,98.5,10,5,1,4,12,735,16,22,49.2,0.177,1,15,0,750,766,1501,778,615.0,172.0,886.0
ClassB,ParkScene,0,30,32,63.4,71.5,56.4,77.4,99.5,3,2,1,0,2,128,7,11,75.8,0.158,1,6,0,431,438,566,440,319.0,127.0,247.0
ClassB,ParkScene,1,30,32,91.7,95.3,88.4,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.200,0,1,0,287,288,320,297,283.0,14.0,37.0
ClassB,ParkScene,13,30,32,9.7,65.3,5.2,7.5,100.0,4,0,1,3,0,569,1,2,7.3,0.242,0,1,0,45,46,615,46,32.0,17.0,583.0
ClassB,ParkScene,all,30,32,55.5,80.1,42.2,51.4,98.6,10,5,2,3,11,729,9,15,50.1,0.178,1,8,0,763,772,1501,783,634.0,158.0,867.0
ClassB,ParkScene,0,30,64,64.1,72.6,56.7,76.7,99.5,3,2,1,0,2,132,7,11,75.1,0.157,1,6,0,427,434,566,436,321.0,121.0,245.0
ClassB,ParkScene,1,30,64,92.2,95.9,88.8,90.6,98.0,3,3,0,0,6,30,1,2,88.4,0.198,0,1,0,289,290,320,296,284.0,12.0,36.0
ClassB,ParkScene,13,30,64,6.4,51.2,3.4,5.4,86.8,4,0,0,4,5,582,3,6,4.1,0.268,0,3,0,30,33,615,38,21.0,20.0,594.0
ClassB,ParkScene,all,30,64,55.1,80.4,41.7,50.4,98.3,10,5,1,4,13,744,11,19,48.8,0.178,1,10,0,746,757,1501,770,626.0,153.0,875.0
ClassB,ParkScene,0,34,32,64.1,72.6,56.7,76.5,99.3,3,2,1,0,3,133,7,11,74.7,0.156,1,6,0,426,433,566,436,321.0,121.0,245.0
ClassB,ParkScene,1,34,32,91.4,94.6,88.4,90.6,97.0,3,3,0,0,9,30,1,3,87.5,0.200,0,1,0,289,290,320,299,283.0,16.0,37.0
ClassB,ParkScene,13,34,32,6.2,58.8,3.3,5.0,100.0,4,0,0,4,0,584,2,4,4.7,0.278,0,2,0,29,31,615,31,20.0,14.0,595.0
ClassB,ParkScene,all,34,32,51.5,75.6,38.8,50.0,98.4,10,5,1,4,12,751,11,19,48.4,0.178,1,10,0,739,750,1501,762,583.0,188.0,918.0
ClassB,ParkScene,0,34,64,63.1,71.5,55.8,76.5,99.3,3,2,1,0,3,133,7,12,74.7,0.158,1,6,0,426,433,566,436,316.0,126.0,250.0
ClassB,ParkScene,1,34,64,91.6,95.3,88.1,90.0,97.3,3,3,0,0,8,32,1,2,87.2,0.197,0,1,0,287,288,320,296,282.0,14.0,38.0
ClassB,ParkScene,13,34,64,5.0,59.3,2.6,3.7,95.8,4,0,0,4,1,592,2,3,3.3,0.263,0,2,0,21,23,615,24,16.0,11.0,599.0
ClassB,ParkScene,all,34,64,49.8,73.7,37.4,49.3,98.4,10,5,1,4,12,761,11,18,47.8,0.176,1,10,0,729,740,1501,752,561.0,200.0,940.0
ClassB,ParkScene,0,38,32,63.3,74.3,54.6,71.9,99.3,3,2,1,0,3,159,6,10,70.3,0.156,1,5,0,401,407,566,410,309.0,107.0,257.0
ClassB,ParkScene,1,38,32,91.7,95.6,88.1,90.0,97.6,3,3,0,0,7,32,1,2,87.5,0.200,0,1,0,287,288,320,295,282.0,13.0,38.0
ClassB,ParkScene,13,38,32,4.1,59.1,2.1,3.1,100.0,4,0,0,4,0,596,1,1,2.9,0.237,0,1,0,18,19,615,19,13.0,9.0,602.0
ClassB,ParkScene,all,38,32,54.3,82.4,40.2,47.6,98.6,10,5,1,4,10,787,8,13,46.4,0.176,1,7,0,706,714,1501,724,604.0,129.0,897.0
ClassB,ParkScene,0,38,64,61.7,70.6,54.2,75.4,99.5,3,2,1,0,2,139,7,11,73.9,0.164,1,6,0,420,427,566,429,307.0,128.0,259.0
ClassB,ParkScene,1,38,64,92.2,96.3,88.4,89.7,97.6,3,3,0,0,7,33,1,2,87.2,0.199,0,1,0,286,287,320,294,283.0,11.0,37.0
ClassB,ParkScene,13,38,64,4.4,56.0,2.3,3.1,86.4,4,0,0,4,3,596,2,3,2.3,0.222,0,2,0,17,19,615,22,14.0,11.0,601.0
ClassB,ParkScene,all,38,64,53.8,80.1,40.2,48.8,98.4,10,5,1,4,12,768,10,16,47.4,0.179,1,9,0,723,733,1501,745,604.0,150.0,897.0
ClassB,ParkScene,0,42,32,63.2,75.9,53.5,69.3,99.7,3,2,1,0,1,174,5,10,68.2,0.169,1,4,0,387,392,566,393,303.0,96.0,263.0
ClassB,ParkScene,1,42,32,90.3,97.5,84.1,84.1,97.5,3,2,1,0,7,51,0,1,81.9,0.194,0,0,0,269,269,320,276,269.0,7.0,51.0
ClassB,ParkScene,13,42,32,2.6,100.0,1.3,0.8,100.0,4,0,0,4,0,610,0,0,0.8,0.281,0,0,0,5,5,615,5,8.0,0.0,607.0
ClassB,ParkScene,all,42,32,53.3,84.9,38.6,44.4,98.8,10,4,2,4,8,835,5,11,43.5,0.180,1,4,0,661,666,1501,674,580.0,103.0,921.0
ClassB,ParkScene,0,42,64,62.8,75.8,53.0,68.6,99.5,3,2,1,0,2,178,6,10,67.1,0.162,1,5,0,382,388,566,390,300.0,96.0,266.0
ClassB,ParkScene,1,42,64,91.7,97.2,86.9,86.9,97.2,3,3,0,0,8,42,0,1,84.4,0.197,0,0,0,278,278,320,286,278.0,8.0,42.0
ClassB,ParkScene,13,42,64,3.5,84.6,1.8,1.3,80.0,4,0,0,4,2,607,0,0,1.0,0.222,0,0,0,8,8,615,10,11.0,2.0,604.0
ClassB,ParkScene,all,42,64,53.9,84.7,39.2,44.9,98.3,10,5,1,4,12,827,6,11,43.7,0.177,1,5,0,668,674,1501,686,589.0,106.0,912.0
ClassB,ParkScene,0,46,32,65.7,88.3,51.8,57.1,99.1,3,0,3,0,3,243,8,11,55.1,0.169,1,7,0,315,323,566,326,293.0,39.0,273.0
ClassB,ParkScene,1,46,32,73.2,82.7,65.6,78.1,98.4,3,1,2,0,4,70,1,6,76.6,0.214,0,1,0,249,250,320,254,210.0,44.0,110.0
ClassB,ParkScene,13,46,32,1.0,100.0,0.5,0.0,nan,4,0,0,4,0,615,0,0,0.0,nan,0,0,0,0,0,615,0,3.0,0.0,612.0
ClassB,ParkScene,all,46,32,48.6,85.9,33.7,38.1,98.6,10,1,5,4,8,929,9,17,37.0,0.188,1,8,0,563,572,1501,580,506.0,83.0,995.0
ClassB,ParkScene,0,46,64,64.8,82.8,52.7,61.1,97.7,3,0,3,0,8,220,7,10,58.5,0.180,1,6,0,339,346,566,354,298.0,62.0,268.0
ClassB,ParkScene,1,46,64,87.3,98.1,78.8,78.8,98.1,3,1,2,0,5,68,0,4,77.2,0.201,0,0,0,252,252,320,257,252.0,5.0,68.0
ClassB,ParkScene,13,46,64,1.0,100.0,0.5,0.0,nan,4,0,0,4,0,615,0,0,0.0,nan,0,0,0,0,0,615,0,3.0,0.0,612.0
ClassB,ParkScene,all,46,64,52.4,89.2,36.8,39.8,97.9,10,1,5,4,13,903,7,14,38.5,0.188,1,6,0,591,598,1501,611,553.0,67.0,948.0
ClassC,BasketballDrill,0,18,32,34.8,39.4,31.1,77.4,98.3,6,3,3,0,34,570,40,60,74.5,0.206,1,39,0,1917,1957,2527,1991,786.0,1208.0,1741.0
ClassC,BasketballDrill,32,18,32,3.1,6.6,2.0,20.8,69.1,2,0,1,1,93,790,20,22,9.5,0.158,0,20,0,188,208,998,301,20.0,281.0,978.0
ClassC,BasketballDrill,56,18,32,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,18,32,22.1,35.2,16.1,43.1,94.5,11,3,4,4,127,2860,60,82,39.4,0.202,1,59,0,2105,2165,5025,2292,809.0,1489.0,4216.0
ClassC,BasketballDrill,0,18,64,34.7,39.2,31.1,77.8,98.2,6,3,3,0,36,562,37,58,74.9,0.206,1,36,0,1928,1965,2527,2001,786.0,1218.0,1741.0
ClassC,BasketballDrill,32,18,64,3.0,6.0,2.0,20.3,60.6,2,0,1,1,132,795,20,23,5.1,0.155,0,20,0,183,203,998,335,20.0,315.0,978.0
ClassC,BasketballDrill,56,18,64,0.4,50.0,0.2,0.0,0.0,3,0,0,3,3,1500,0,0,-0.2,nan,0,0,0,0,0,1500,3,3.0,3.0,1497.0
ClassC,BasketballDrill,all,18,64,22.0,34.5,16.1,43.1,92.7,11,3,4,4,171,2857,57,81,38.6,0.201,1,56,0,2111,2168,5025,2339,809.0,1536.0,4216.0
ClassC,BasketballDrill,0,22,32,30.4,34.8,27.0,76.1,98.1,6,3,3,0,37,603,41,62,73.1,0.205,1,40,0,1883,1924,2527,1961,683.0,1281.0,1844.0
ClassC,BasketballDrill,32,22,32,3.0,6.2,2.0,18.6,58.1,2,0,1,1,134,812,18,20,3.4,0.155,0,18,0,168,186,998,320,20.0,300.0,978.0
ClassC,BasketballDrill,56,22,32,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,22,32,19.3,30.9,14.0,42.0,92.5,11,3,4,4,171,2915,59,82,37.4,0.201,1,58,0,2051,2110,5025,2281,706.0,1581.0,4319.0
ClassC,BasketballDrill,0,22,64,30.4,34.7,27.0,76.4,98.3,6,3,3,0,34,596,42,64,73.4,0.206,1,41,0,1889,1931,2527,1965,682.0,1286.0,1845.0
ClassC,BasketballDrill,32,22,64,2.5,5.2,1.6,17.6,57.7,2,0,1,1,129,822,20,23,2.7,0.148,0,20,0,156,176,998,305,16.0,289.0,982.0
ClassC,BasketballDrill,56,22,64,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,22,64,19.2,30.8,14.0,41.9,92.8,11,3,4,4,163,2919,62,87,37.4,0.201,1,61,0,2044,2106,5025,2269,701.0,1574.0,4324.0
ClassC,BasketballDrill,0,26,32,31.6,36.8,27.7,73.8,98.2,6,3,3,0,35,663,44,70,70.6,0.208,2,42,0,1820,1864,2527,1899,699.0,1203.0,1828.0
ClassC,BasketballDrill,32,26,32,2.5,5.7,1.6,16.1,57.3,2,0,1,1,120,837,18,20,2.3,0.155,0,18,0,143,161,998,281,16.0,265.0,982.0
ClassC,BasketballDrill,56,26,32,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,26,32,19.9,32.8,14.3,40.4,92.9,11,3,4,4,156,2995,61,90,36.1,0.204,2,59,0,1969,2030,5025,2186,718.0,1474.0,4307.0
ClassC,BasketballDrill,0,26,64,33.2,38.5,29.2,74.4,98.5,6,2,4,0,29,647,43,66,71.5,0.206,1,42,0,1837,1880,2527,1909,737.0,1175.0,1790.0
ClassC,BasketballDrill,32,26,64,2.5,5.4,1.6,15.5,52.4,2,0,1,1,141,843,18,20,-0.4,0.146,0,18,0,137,155,998,296,16.0,280.0,982.0
ClassC,BasketballDrill,56,26,64,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,26,64,20.9,34.1,15.0,40.6,92.3,11,2,5,4,171,2985,60,85,36.0,0.201,1,59,0,1980,2040,5025,2211,756.0,1461.0,4269.0
ClassC,BasketballDrill,0,30,32,30.4,35.8,26.5,72.9,98.6,6,3,3,0,26,685,44,65,70.1,0.205,2,42,0,1798,1842,2527,1868,669.0,1202.0,1858.0
ClassC,BasketballDrill,32,30,32,2.5,4.4,1.7,14.1,36.3,2,0,1,1,247,857,18,18,-12.4,0.154,0,18,0,123,141,998,388,17.0,371.0,981.0
ClassC,BasketballDrill,56,30,32,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,30,32,18.9,30.5,13.7,39.5,87.9,11,3,4,4,273,3042,62,83,32.8,0.201,2,60,0,1921,1983,5025,2256,689.0,1573.0,4336.0
ClassC,BasketballDrill,0,30,64,29.7,34.7,25.9,73.3,98.4,6,2,4,0,31,675,49,67,70.1,0.206,2,47,0,1803,1852,2527,1883,654.0,1232.0,1873.0
ClassC,BasketballDrill,32,30,64,2.4,3.8,1.8,14.0,29.5,2,0,1,1,334,858,16,16,-21.0,0.158,0,16,0,124,140,998,474,18.0,456.0,980.0
ClassC,BasketballDrill,56,30,64,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
ClassC,BasketballDrill,all,30,64,18.3,28.5,13.4,39.7,84.5,11,2,5,4,365,3031,65,84,31.1,0.202,2,63,0,1929,1994,5025,2359,675.0,1690.0,4350.0
ClassC,BasketballDrill,0,34,32,25.7,30.8,22.0,70.2,98.6,6,3,3,0,25,752,42,62,67.6,0.209,1,41,0,1733,1775,2527,1800,556.0,1247.0,1971.0
ClassC,BasketballDrill,32,34,32,2.4,6.0,1.5,8.5,33.9,2,0,0,2,166,913,14,15,-9.5,0.154,0,14,0,71,85,998,251,15.0,236.0,983.0
ClassC,BasketballDrill,56,34,32,0.4,100.0,0.2,0.0,nan,3,0,0,3,0,1500,0,0,0.0,nan,0,0,0,0,0,1500,0,3.0,0.0,1497.0
