seq_name,conf_thres,iou_thres,img_size,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassB_BasketballDrive_0,0.5,0.55,640,33.1,37.7,29.5,77.2,98.8,7,3,4,0,26,630,60,92,74.1,0.181,8,52,0
ClassB_BasketballDrive_0,0.5,0.6,640,33.1,37.7,29.5,77.2,98.8,7,3,4,0,26,631,60,92,74.1,0.181,8,52,0
ClassB_BasketballDrive_0,0.5,0.65,640,33.1,37.7,29.5,77.1,98.8,7,3,4,0,26,634,61,92,73.9,0.181,9,52,0
ClassB_BasketballDrive_0,0.5,0.7,640,30.3,34.6,27.0,77.0,98.8,7,3,4,0,26,636,62,93,73.8,0.181,9,53,0
ClassB_BasketballDrive_0,0.5,0.75,640,30.4,34.6,27.0,76.9,98.8,7,2,5,0,26,640,63,94,73.7,0.180,8,55,0
ClassB_BasketballDrive_0,0.5,0.8,640,30.4,34.6,27.0,76.9,98.8,7,2,5,0,26,640,63,94,73.7,0.180,8,55,0
ClassB_BasketballDrive_0,0.5,0.85,640,30.4,34.7,27.0,76.8,98.8,7,2,5,0,26,642,65,96,73.5,0.180,8,57,0
ClassB_BasketballDrive_0,0.5,0.9,640,29.7,34.0,26.2,76.1,98.9,7,3,4,0,24,661,76,106,72.5,0.181,9,66,0
ClassB_BasketballDrive_0,0.55,0.1,640,23.4,33.1,18.1,54.4,99.5,7,0,7,0,7,1262,70,110,51.6,0.172,10,60,0
ClassB_BasketballDrive_0,0.55,0.15,640,27.7,36.5,22.3,60.5,99.2,7,0,7,0,13,1093,65,110,57.7,0.177,10,55,0
ClassB_BasketballDrive_0,0.55,0.2,640,28.6,36.2,23.6,64.6,99.1,7,0,7,0,16,979,62,110,61.8,0.179,10,52,0
ClassB_BasketballDrive_0,0.55,0.25,640,29.3,35.8,24.8,68.4,99.1,7,0,7,0,18,875,61,111,65.5,0.181,10,51,0
ClassB_BasketballDrive_0,0.55,0.3,640,31.4,37.9,26.8,70.0,99.0,7,0,7,0,19,830,58,110,67.2,0.180,9,49,0
ClassB_BasketballDrive_0,0.55,0.35,640,30.2,36.1,25.9,70.8,98.9,7,0,7,0,22,809,59,111,67.8,0.180,8,51,0
ClassB_BasketballDrive_0,0.55,0.4,640,30.1,35.9,25.9,71.2,98.9,7,0,7,0,22,797,59,110,68.3,0.181,9,50,0
ClassB_BasketballDrive_0,0.55,0.45,640,29.5,35.2,25.4,71.3,98.9,7,0,7,0,22,793,58,109,68.4,0.180,8,50,0
ClassB_BasketballDrive_0,0.55,0.5,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.55,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
